     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    235200,        16,         0,    2.09,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
    104162,         7,         0,   0.943,pymatching,836517fa2f7016b043ce0ceb8ee66107336dc35a8f37080bf24181596d104c57,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     16200,         0,         0,   0.170,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     16200,         0,         0,   0.200,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
      8100,         0,         0,   0.089,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     68600,        10,         0,    1.26,pymatching,ace32f27a8049efd88eaa409fc68cf77175cde8dae1afcddd281ddfad208a5cc,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":8,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     16200,         0,         0,   0.163,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     48600,         1,         0,   0.468,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    104800,        39,         0,    3.80,pymatching,4a2ea38d072fe55728ca327d012c68dd17366d4468aac3911380228e5bcb575b,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":8,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""circuit_level_noise""}",
     81000,         1,         0,   0.723,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
