     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         3,         0,   0.002,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       200,         8,         0,   0.002,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       100,         2,         0,   0.001,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       200,         3,         0,   0.002,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
       200,         6,         0,   0.002,pymatching,7c3490c16425e3f341785da7d77ca448ce003fae1c6ed96ab4f7a716aa79d49d,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002667,""p"":0.008,""q"":0.005333}",
       200,         8,         0,   0.002,pymatching,7c3490c16425e3f341785da7d77ca448ce003fae1c6ed96ab4f7a716aa79d49d,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002667,""p"":0.008,""q"":0.005333}",
       100,         4,         0,   0.002,pymatching,7c3490c16425e3f341785da7d77ca448ce003fae1c6ed96ab4f7a716aa79d49d,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002667,""p"":0.008,""q"":0.005333}",
       200,         9,         0,   0.004,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
       600,        20,         0,   0.002,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       100,         4,         0,   0.001,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
