     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      6267,         1,         0,    91.9,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         0,         0,   129.7,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6181,         0,         0,    96.5,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         1,         0,   116.3,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6120,         1,         0,    92.8,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6405,         0,         0,    97.0,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5104,         0,         0,   122.4,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      5612,         0,         0,   129.9,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      2609,         0,         0,    43.6,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6181,         0,         0,   148.8,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      6237,         0,         0,   138.3,beliefmatching,c10feec23aa38010c6573811daba3ffb96ae7598ae0e488b0a40cad7f4ea91da,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":23,""noise_model"":""EM3"",""per"":0.005}",
      4695,         1,         0,   112.8,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         0,         0,   114.9,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         2,         0,   119.0,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         0,         0,   113.0,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         0,         0,   116.2,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         0,         0,   116.3,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         4,         0,   117.4,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         1,         0,   116.6,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         0,         0,   116.1,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      4695,         1,         0,   117.9,beliefmatching,84ee9860b5c5e513226fcd25ccc91fdceb53059016ba47aad32a06ff58ef1b22,"{""code_name"":""GaugeHoneycombCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":3,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
