     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         4,         0,   0.156,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
      1407,        31,         0,   0.468,pymatching,cfb0ddf2620d0768abdf3c72cb13e516889f7cd8f12d5e0279a75cac3af157c5,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_z"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         2,         0,   0.117,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         2,         0,   0.116,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         5,         0,   0.122,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
        39,         1,         0,   0.137,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
        65,         1,         0,   0.153,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
        10,         0,         0,   0.138,pymatching,ce27219250e3e695794a80fe107802670f9e003c75c98a08ab4abffaeb6679b0,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""memory_x"",""n_rounds"":73,""noise_model"":""SI1000"",""per"":0.0005}",
       200,         4,         0,   0.111,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       180,         5,         0,   0.170,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
