     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         0,         0,   0.002,pymatching,370697ef6f3b63bcb9049313af8388c03c82720477aa0937ec7f4400021e4e14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":21,""noise_model"":""EM3"",""per"":0.005}",
       100,         5,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
      1600,        36,         0,   0.008,pymatching,370697ef6f3b63bcb9049313af8388c03c82720477aa0937ec7f4400021e4e14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":21,""noise_model"":""EM3"",""per"":0.005}",
      2200,        28,         0,   0.009,pymatching,370697ef6f3b63bcb9049313af8388c03c82720477aa0937ec7f4400021e4e14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":21,""noise_model"":""EM3"",""per"":0.005}",
      1017,        18,         0,   0.006,pymatching,370697ef6f3b63bcb9049313af8388c03c82720477aa0937ec7f4400021e4e14,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":21,""noise_model"":""EM3"",""per"":0.005}",
       200,        11,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       100,         1,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       100,         7,         0,   0.002,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       100,         2,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       200,         5,         0,   0.006,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       100,         3,         0,   0.002,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        27,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       294,         8,         0,   0.002,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
